"Date","CumulativeRainfall","CumNet","Plot.No","Irrigated.After","Mean.VWC"
"09/04/22",10.04,-7.48,405,"Yes",0.265885417
"09/04/22",10.04,-7.48,502,"Yes",0.337729167
"09/04/22",10.04,-7.48,503,"Yes",0.332854167
"09/04/22",10.04,-7.48,505,"Yes",0.358375
"09/05/22",10.04,-7.58,101,"No",0.15609375
"09/05/22",10.04,-7.58,102,"Yes",0.284572917
"09/05/22",10.04,-7.58,103,"No",0.181614583
"09/05/22",10.04,-7.58,104,"Yes",0.34121875
"09/05/22",10.04,-7.58,105,"No",0.105697917
"09/05/22",10.04,-7.58,106,"No",0.22790625
"09/05/22",10.04,-7.58,201,"No",0.167479167
"09/05/22",10.04,-7.58,202,"Yes",0.216739583
"09/05/22",10.04,-7.58,203,"No",0.219697917
"09/05/22",10.04,-7.58,204,"Yes",0.220625
"09/05/22",10.04,-7.58,205,"Yes",0.219552083
"09/05/22",10.04,-7.58,206,"No",0.174208333
"09/05/22",10.04,-7.58,301,"No",0.359177083
"09/05/22",10.04,-7.58,302,"Yes",0.222208333
"09/05/22",10.04,-7.58,303,"No",0.345791667
"09/05/22",10.04,-7.58,304,"No",0.2260625
"09/05/22",10.04,-7.58,305,"No",0.33796875
"09/05/22",10.04,-7.58,306,"No",0.284354167
"09/05/22",10.04,-7.58,401,"No",0.302770833
"09/05/22",10.04,-7.58,402,"No",0.185333333
"09/05/22",10.04,-7.58,403,"No",0.17825
"09/05/22",10.04,-7.58,404,"No",0.280770833
"09/05/22",10.04,-7.58,405,"Yes",0.280447917
"09/05/22",10.04,-7.58,406,"No",0.164677083
"09/05/22",10.04,-7.58,501,"No",0.244989583
"09/05/22",10.04,-7.58,502,"No",0.3408125
"09/05/22",10.04,-7.58,503,"No",0.338333333
"09/05/22",10.04,-7.58,504,"No",0.173677083
"09/05/22",10.04,-7.58,505,"No",0.35525
"09/05/22",10.04,-7.58,506,"No",0.177770833
"09/06/22",10.04,-7.7,106,"Yes",0.239833333
"09/06/22",10.04,-7.7,201,"Yes",0.169145833
"09/06/22",10.04,-7.7,203,"Yes",0.231354167
"09/06/22",10.04,-7.7,303,"Yes",0.350270833
"09/06/22",10.04,-7.7,305,"Yes",0.351604167
"09/06/22",10.04,-7.7,306,"Yes",0.320302083
"09/06/22",10.04,-7.7,404,"Yes",0.278791667
"09/06/22",10.04,-7.7,502,"Yes",0.351885417
"09/07/22",10.04,-7.82,101,"No",0.153145833
"09/07/22",10.04,-7.82,102,"No",0.28390625
"09/07/22",10.04,-7.82,103,"No",0.169020833
"09/07/22",10.04,-7.82,104,"Yes",0.3460625
"09/07/22",10.04,-7.82,105,"Yes",0.104395833
"09/07/22",10.04,-7.82,106,"No",0.25428125
"09/07/22",10.04,-7.82,201,"No",0.17415625
"09/07/22",10.04,-7.82,202,"Yes",0.231083333
"09/07/22",10.04,-7.82,203,"No",0.2543125
"09/07/22",10.04,-7.82,204,"No",0.225010417
"09/07/22",10.04,-7.82,205,"Yes",0.247322917
"09/07/22",10.04,-7.82,206,"No",0.16371875
"09/07/22",10.04,-7.82,301,"No",0.338645833
"09/07/22",10.04,-7.82,302,"No",0.22521875
"09/07/22",10.04,-7.82,303,"No",0.353989583
"09/07/22",10.04,-7.82,304,"No",0.209927083
"09/07/22",10.04,-7.82,305,"No",0.357645833
"09/07/22",10.04,-7.82,306,"No",0.34009375
"09/07/22",10.04,-7.82,401,"No",0.278604167
"09/07/22",10.04,-7.82,402,"No",0.173114583
"09/07/22",10.04,-7.82,403,"No",0.162322917
"09/07/22",10.04,-7.82,404,"No",0.282072917
"09/07/22",10.04,-7.82,405,"No",0.280791667
"09/07/22",10.04,-7.82,406,"No",0.156208333
"09/07/22",10.04,-7.82,501,"No",0.225770833
"09/07/22",10.04,-7.82,502,"No",0.358260417
"09/07/22",10.04,-7.82,503,"No",0.309364583
"09/07/22",10.04,-7.82,504,"No",0.165208333
"09/07/22",10.04,-7.82,505,"Yes",0.353260417
"09/07/22",10.04,-7.82,506,"No",0.174010417
"09/08/22",10.04,-7.98,102,"Yes",0.2869375
"09/08/22",10.04,-7.98,105,"Yes",0.105770833
"09/08/22",10.04,-7.98,204,"Yes",0.218614583
"09/08/22",10.04,-7.98,206,"Yes",0.159041667
"09/08/22",10.04,-7.98,301,"Yes",0.332083333
"09/08/22",10.04,-7.98,401,"Yes",0.295114583
"09/08/22",10.04,-7.98,403,"Yes",0.155760417
"09/08/22",10.04,-7.98,405,"Yes",0.272885417
"09/09/22",10.13,-7.94,101,"No",0.145833333
"09/09/22",10.13,-7.94,102,"No",0.2896875
"09/09/22",10.13,-7.94,103,"No",0.153895833
"09/09/22",10.13,-7.94,104,"Yes",0.348260417
"09/09/22",10.13,-7.94,105,"No",0.108697917
"09/09/22",10.13,-7.94,106,"Yes",0.2406875
"09/09/22",10.13,-7.94,201,"No",0.164760417
"09/09/22",10.13,-7.94,202,"No",0.230104167
"09/09/22",10.13,-7.94,203,"No",0.226947917
"09/09/22",10.13,-7.94,204,"Yes",0.230447917
"09/09/22",10.13,-7.94,205,"No",0.242979167
"09/09/22",10.13,-7.94,206,"Yes",0.167395833
"09/09/22",10.13,-7.94,301,"Yes",0.3728125
"09/09/22",10.13,-7.94,302,"Yes",0.2120625
"09/09/22",10.13,-7.94,303,"Yes",0.349604167
"09/09/22",10.13,-7.94,304,"No",0.1885
"09/09/22",10.13,-7.94,305,"Yes",0.354072917
"09/09/22",10.13,-7.94,306,"No",0.29265625
"09/09/22",10.13,-7.94,401,"No",0.3125
"09/09/22",10.13,-7.94,402,"No",0.158364583
"09/09/22",10.13,-7.94,403,"Yes",0.172333333
"09/09/22",10.13,-7.94,404,"Yes",0.272135417
"09/09/22",10.13,-7.94,405,"Yes",0.2864375
"09/09/22",10.13,-7.94,406,"No",0.145520833
"09/09/22",10.13,-7.94,501,"No",0.2034375
"09/09/22",10.13,-7.94,502,"Yes",0.3524375
"09/09/22",10.13,-7.94,503,"Yes",0.268020833
"09/09/22",10.13,-7.94,504,"No",0.15171875
"09/09/22",10.13,-7.94,505,"Yes",0.362458333
"09/09/22",10.13,-7.94,506,"No",0.16378125
"09/11/22",10.14,-8.12,104,"Yes",0.35109375
"09/11/22",10.14,-8.12,201,"Yes",0.173291667
"09/12/22",10.14,-8.22,101,"No",0.144239583
"09/12/22",10.14,-8.22,102,"No",0.278510417
"09/12/22",10.14,-8.22,103,"No",0.153979167
"09/12/22",10.14,-8.22,104,"No",0.34353125
"09/12/22",10.14,-8.22,105,"No",0.113677083
"09/12/22",10.14,-8.22,106,"No",0.24275
"09/12/22",10.14,-8.22,201,"No",0.178604167
"09/12/22",10.14,-8.22,202,"No",0.224458333
"09/12/22",10.14,-8.22,203,"Yes",0.224677083
"09/12/22",10.14,-8.22,204,"No",0.244270833
"09/12/22",10.14,-8.22,205,"No",0.22884375
"09/12/22",10.14,-8.22,206,"No",0.200458333
"09/12/22",10.14,-8.22,301,"No",0.3616875
"09/12/22",10.14,-8.22,302,"No",0.234916667
"09/12/22",10.14,-8.22,303,"No",0.338791667
"09/12/22",10.14,-8.22,304,"No",0.20015625
"09/12/22",10.14,-8.22,305,"No",0.337270833
"09/12/22",10.14,-8.22,306,"Yes",0.310239583
"09/12/22",10.14,-8.22,401,"No",0.290208333
"09/12/22",10.14,-8.22,402,"No",0.155697917
"09/12/22",10.14,-8.22,403,"No",0.224875
"09/12/22",10.14,-8.22,404,"Yes",0.289385417
"09/12/22",10.14,-8.22,405,"No",0.287791667
"09/12/22",10.14,-8.22,406,"No",0.143875
"09/12/22",10.14,-8.22,501,"No",0.196885417
"09/12/22",10.14,-8.22,502,"No",0.345145833
"09/12/22",10.14,-8.22,503,"No",0.277135417
"09/12/22",10.14,-8.22,504,"No",0.149177083
"09/12/22",10.14,-8.22,505,"No",0.338947917
"09/12/22",10.14,-8.22,506,"No",0.164020833
"09/13/22",10.14,-8.32,102,"Yes",0.279052083
"09/13/22",10.14,-8.32,104,"Yes",0.346
"09/13/22",10.14,-8.32,202,"Yes",0.220541667
"09/13/22",10.14,-8.32,205,"Yes",0.234020833
"09/13/22",10.14,-8.32,303,"Yes",0.339447917
"09/13/22",10.14,-8.32,305,"Yes",0.34859375
"09/13/22",10.14,-8.32,401,"Yes",0.315947917
"09/13/22",10.14,-8.32,405,"Yes",0.28165625
"09/13/22",10.14,-8.32,502,"Yes",0.3518125
"09/13/22",10.14,-8.32,503,"Yes",0.275739583
"09/13/22",10.14,-8.32,505,"Yes",0.340364583
"09/13/22",10.14,-8.32,506,"Yes",0.163604167
"09/14/22",10.14,-8.42,101,"No",0.140697917
"09/14/22",10.14,-8.42,102,"No",0.2851875
"09/14/22",10.14,-8.42,103,"No",0.148364583
"09/14/22",10.14,-8.42,104,"No",0.347666667
"09/14/22",10.14,-8.42,105,"No",0.10565625
"09/14/22",10.14,-8.42,106,"Yes",0.213302083
"09/14/22",10.14,-8.42,201,"No",0.173958333
"09/14/22",10.14,-8.42,202,"No",0.224510417
"09/14/22",10.14,-8.42,203,"No",0.228270833
"09/14/22",10.14,-8.42,204,"No",0.227479167
"09/14/22",10.14,-8.42,205,"No",0.243177083
"09/14/22",10.14,-8.42,206,"No",0.1738125
"09/14/22",10.14,-8.42,301,"No",0.339041667
"09/14/22",10.14,-8.42,302,"Yes",0.221677083
"09/14/22",10.14,-8.42,303,"No",0.346166667
"09/14/22",10.14,-8.42,304,"No",0.180854167
"09/14/22",10.14,-8.42,305,"No",0.35909375
"09/14/22",10.14,-8.42,306,"No",0.303770833
"09/14/22",10.14,-8.42,401,"No",0.343020833
"09/14/22",10.14,-8.42,402,"No",0.150729167
"09/14/22",10.14,-8.42,403,"No",0.189572917
"09/14/22",10.14,-8.42,404,"No",0.286364583
"09/14/22",10.14,-8.42,405,"No",0.284572917
"09/14/22",10.14,-8.42,406,"No",0.139479167
"09/14/22",10.14,-8.42,501,"No",0.185041667
"09/14/22",10.14,-8.42,502,"No",0.362302083
"09/14/22",10.14,-8.42,503,"No",0.297989583
"09/14/22",10.14,-8.42,504,"No",0.144260417
"09/14/22",10.14,-8.42,505,"No",0.341552083
"09/14/22",10.14,-8.42,506,"No",0.1664375
"09/15/22",10.14,-8.57,104,"Yes",0.345427083
"09/15/22",10.14,-8.57,105,"Yes",0.104541667
"09/15/22",10.14,-8.57,106,"Yes",0.2491875
"09/15/22",10.14,-8.57,204,"Yes",0.23709375
"09/15/22",10.14,-8.57,301,"Yes",0.353947917
"09/15/22",10.14,-8.57,405,"Yes",0.284458333
"09/15/22",10.14,-8.57,505,"Yes",0.35275
"09/16/22",10.17,-8.62,101,"No",0.139125
"09/16/22",10.17,-8.62,102,"Yes",0.282885417
"09/16/22",10.17,-8.62,103,"No",0.142333333
"09/16/22",10.17,-8.62,104,"No",0.350354167
"09/16/22",10.17,-8.62,105,"No",0.107447917
"09/16/22",10.17,-8.62,106,"No",0.290864583
"09/16/22",10.17,-8.62,201,"Yes",0.16846875
"09/16/22",10.17,-8.62,202,"Yes",0.221145833
"09/16/22",10.17,-8.62,203,"Yes",0.2269375
"09/16/22",10.17,-8.62,204,"No",0.252364583
"09/16/22",10.17,-8.62,205,"No",0.2254375
"09/16/22",10.17,-8.62,206,"Yes",0.162791667
"09/16/22",10.17,-8.62,301,"No",0.377989583
"09/16/22",10.17,-8.62,302,"Yes",0.229166667
"09/16/22",10.17,-8.62,303,"Yes",0.341708333
"09/16/22",10.17,-8.62,304,"No",0.180770833
"09/16/22",10.17,-8.62,305,"Yes",0.350052083
"09/16/22",10.17,-8.62,306,"Yes",0.316489583
"09/16/22",10.17,-8.62,401,"No",0.305229167
"09/16/22",10.17,-8.62,402,"No",0.1465
"09/16/22",10.17,-8.62,403,"Yes",0.167052083
"09/16/22",10.17,-8.62,404,"Yes",0.2835
"09/16/22",10.17,-8.62,405,"No",0.295375
"09/16/22",10.17,-8.62,406,"No",0.136864583
"09/16/22",10.17,-8.62,501,"No",0.178979167
"09/16/22",10.17,-8.62,502,"Yes",0.361708333
"09/16/22",10.17,-8.62,503,"Yes",0.305364583
"09/16/22",10.17,-8.62,504,"No",0.14109375
"09/16/22",10.17,-8.62,505,"No",0.364895833
"09/16/22",10.17,-8.62,506,"No",0.163833333
"09/18/22",10.18,-8.77,104,"Yes",0.349177083
"09/18/22",10.18,-8.77,205,"Yes",0.23371875
"09/19/22",10.18,-8.87,101,"No",0.137041667
"09/19/22",10.18,-8.87,102,"No",0.282770833
"09/19/22",10.18,-8.87,103,"No",0.140166667
"09/19/22",10.18,-8.87,104,"No",0.348729167
"09/19/22",10.18,-8.87,105,"No",0.10725
"09/19/22",10.18,-8.87,106,"No",0.260583333
"09/19/22",10.18,-8.87,201,"No",0.177166667
"09/19/22",10.18,-8.87,202,"No",0.230927083
"09/19/22",10.18,-8.87,203,"No",0.2486875
"09/19/22",10.18,-8.87,204,"No",0.234729167
"09/19/22",10.18,-8.87,205,"No",0.243489583
"09/19/22",10.18,-8.87,206,"No",0.180177083
"09/19/22",10.18,-8.87,301,"No",0.351510417
"09/19/22",10.18,-8.87,302,"No",0.253114583
"09/19/22",10.18,-8.87,303,"No",0.340479167
"09/19/22",10.18,-8.87,304,"No",0.181416667
"09/19/22",10.18,-8.87,305,"No",0.342135417
"09/19/22",10.18,-8.87,306,"No",0.321739583
"09/19/22",10.18,-8.87,401,"No",0.279395833
"09/19/22",10.18,-8.87,402,"No",0.144645833
"09/19/22",10.18,-8.87,403,"No",0.197520833
"09/19/22",10.18,-8.87,404,"No",0.290958333
"09/19/22",10.18,-8.87,405,"No",0.280885417
"09/19/22",10.18,-8.87,406,"No",0.135635417
"09/19/22",10.18,-8.87,501,"No",0.173520833
"09/19/22",10.18,-8.87,502,"No",0.359802083
"09/19/22",10.18,-8.87,503,"No",0.315260417
"09/19/22",10.18,-8.87,504,"No",0.138791667
"09/19/22",10.18,-8.87,505,"No",0.3369375
"09/19/22",10.18,-8.87,506,"Yes",0.163875
"09/20/22",10.29,-8.87,102,"Yes",0.27671875
"09/20/22",10.29,-8.87,104,"Yes",0.336302083
"09/20/22",10.29,-8.87,303,"Yes",0.33515625
"09/20/22",10.29,-8.87,305,"Yes",0.337895833
"09/20/22",10.29,-8.87,401,"Yes",0.27678125
"09/20/22",10.29,-8.87,405,"Yes",0.269708333
"09/20/22",10.29,-8.87,505,"Yes",0.3313125
"09/21/22",10.3,-8.95,101,"No",0.136666667
"09/21/22",10.3,-8.95,102,"No",0.282541667
"09/21/22",10.3,-8.95,103,"No",0.137635417
"09/21/22",10.3,-8.95,104,"No",0.353208333
"09/21/22",10.3,-8.95,105,"Yes",0.1061875
"09/21/22",10.3,-8.95,106,"No",0.226895833
"09/21/22",10.3,-8.95,201,"No",0.168625
"09/21/22",10.3,-8.95,202,"No",0.221177083
"09/21/22",10.3,-8.95,203,"No",0.225
"09/21/22",10.3,-8.95,204,"Yes",0.236
"09/21/22",10.3,-8.95,205,"No",0.236916667
"09/21/22",10.3,-8.95,206,"No",0.166760417
"09/21/22",10.3,-8.95,301,"Yes",0.355885417
"09/21/22",10.3,-8.95,302,"No",0.233802083
"09/21/22",10.3,-8.95,303,"No",0.349177083
"09/21/22",10.3,-8.95,304,"No",0.180114583
"09/21/22",10.3,-8.95,305,"No",0.36196875
"09/21/22",10.3,-8.95,306,"No",0.293
"09/21/22",10.3,-8.95,401,"No",0.333354167
"09/21/22",10.3,-8.95,402,"No",0.14253125
"09/21/22",10.3,-8.95,403,"No",0.170364583
"09/21/22",10.3,-8.95,404,"No",0.283052083
"09/21/22",10.3,-8.95,405,"Yes",0.277927083
"09/21/22",10.3,-8.95,406,"No",0.134229167
"09/21/22",10.3,-8.95,501,"No",0.16828125
"09/21/22",10.3,-8.95,502,"No",0.343229167
"09/21/22",10.3,-8.95,503,"No",0.282697917
"09/21/22",10.3,-8.95,504,"No",0.139010417
"09/21/22",10.3,-8.95,505,"No",0.342385417
"09/21/22",10.3,-8.95,506,"No",0.168270833
"09/22/22",10.31,-9.01,102,"Yes",0.2888125
"09/22/22",10.31,-9.01,104,"Yes",0.352145833
"09/22/22",10.31,-9.01,106,"Yes",0.236875
"09/22/22",10.31,-9.01,202,"Yes",0.222520833
"09/22/22",10.31,-9.01,203,"Yes",0.246666667
"09/22/22",10.31,-9.01,206,"Yes",0.16728125
"09/22/22",10.31,-9.01,502,"Yes",0.358770833
"09/22/22",10.31,-9.01,503,"Yes",0.307708333
"09/22/22",10.31,-9.01,505,"Yes",0.337875
"09/23/22",10.39,-8.98,101,"No",0.131572917
"09/23/22",10.39,-8.98,102,"No",0.294416667
"09/23/22",10.39,-8.98,103,"No",0.135270833
"09/23/22",10.39,-8.98,104,"No",0.355645833
"09/23/22",10.39,-8.98,105,"No",0.111885417
"09/23/22",10.39,-8.98,106,"No",0.258708333
"09/23/22",10.39,-8.98,201,"Yes",0.1626875
"09/23/22",10.39,-8.98,202,"No",0.22846875
"09/23/22",10.39,-8.98,203,"No",0.27321875
"09/23/22",10.39,-8.98,204,"No",0.242229167
"09/23/22",10.39,-8.98,205,"Yes",0.230052083
"09/23/22",10.39,-8.98,206,"No",0.177072917
"09/23/22",10.39,-8.98,301,"No",0.35996875
"09/23/22",10.39,-8.98,302,"No",0.22575
"09/23/22",10.39,-8.98,303,"Yes",0.340427083
"09/23/22",10.39,-8.98,304,"No",0.181927083
"09/23/22",10.39,-8.98,305,"Yes",0.35328125
"09/23/22",10.39,-8.98,306,"Yes",0.304895833
"09/23/22",10.39,-8.98,401,"No",0.2995
"09/23/22",10.39,-8.98,402,"No",0.13984375
"09/23/22",10.39,-8.98,403,"Yes",0.160083333
"09/23/22",10.39,-8.98,404,"Yes",0.292697917
"09/23/22",10.39,-8.98,405,"No",0.284875
"09/23/22",10.39,-8.98,406,"No",0.131864583
"09/23/22",10.39,-8.98,501,"No",0.164
"09/23/22",10.39,-8.98,502,"No",0.372875
"09/23/22",10.39,-8.98,503,"No",0.3368125
"09/23/22",10.39,-8.98,504,"No",0.1350625
"09/23/22",10.39,-8.98,505,"No",0.344645833
"09/23/22",10.39,-8.98,506,"No",0.164479167
"09/26/22",10.41,-9.19,101,"No",0.132989583
"09/26/22",10.41,-9.19,102,"No",0.288010417
"09/26/22",10.41,-9.19,103,"No",0.136375
"09/26/22",10.41,-9.19,104,"Yes",0.342645833
"09/26/22",10.41,-9.19,105,"No",0.112802083
"09/26/22",10.41,-9.19,106,"No",0.246833333
"09/26/22",10.41,-9.19,201,"No",0.176989583
"09/26/22",10.41,-9.19,202,"No",0.2336875
"09/26/22",10.41,-9.19,203,"No",0.265291667
"09/26/22",10.41,-9.19,204,"No",0.233114583
"09/26/22",10.41,-9.19,205,"No",0.2435625
"09/26/22",10.41,-9.19,206,"No",0.191375
"09/26/22",10.41,-9.19,301,"No",0.34409375
"09/26/22",10.41,-9.19,302,"Yes",0.222083333
"09/26/22",10.41,-9.19,303,"No",0.340177083
"09/26/22",10.41,-9.19,304,"No",0.182270833
"09/26/22",10.41,-9.19,305,"No",0.33990625
"09/26/22",10.41,-9.19,306,"No",0.313770833
"09/26/22",10.41,-9.19,401,"No",0.281166667
"09/26/22",10.41,-9.19,402,"No",0.138989583
"09/26/22",10.41,-9.19,403,"No",0.197958333
"09/26/22",10.41,-9.19,404,"No",0.303385417
"09/26/22",10.41,-9.19,405,"No",0.277416667
"09/26/22",10.41,-9.19,406,"No",0.131541667
"09/26/22",10.41,-9.19,501,"Yes",0.174958333
"09/26/22",10.41,-9.19,502,"No",0.355572917
"09/26/22",10.41,-9.19,503,"No",0.30675
"09/26/22",10.41,-9.19,504,"No",0.133625
"09/26/22",10.41,-9.19,505,"Yes",0.344395833
"09/26/22",10.41,-9.19,506,"No",0.162958333
"09/27/22",10.41,-9.26,102,"Yes",0.29178125
"09/27/22",10.41,-9.26,301,"Yes",0.361083333
"09/27/22",10.41,-9.26,303,"Yes",0.344291667
"09/27/22",10.41,-9.26,305,"Yes",0.351802083
"09/27/22",10.41,-9.26,401,"Yes",0.313645833
"09/27/22",10.41,-9.26,405,"Yes",0.269458333
"09/27/22",10.41,-9.26,506,"Yes",0.16053125
"09/28/22",10.41,-9.33,101,"No",0.127604167
"09/28/22",10.41,-9.33,102,"No",0.296010417
"09/28/22",10.41,-9.33,103,"No",0.131708333
"09/28/22",10.41,-9.33,104,"Yes",0.34646875
"09/28/22",10.41,-9.33,105,"No",0.105625
"09/28/22",10.41,-9.33,106,"Yes",0.231854167
"09/28/22",10.41,-9.33,201,"No",0.16559375
"09/28/22",10.41,-9.33,202,"Yes",0.222447917
"09/28/22",10.41,-9.33,203,"No",0.2344375
"09/28/22",10.41,-9.33,204,"Yes",0.223604167
"09/28/22",10.41,-9.33,205,"Yes",0.24253125
"09/28/22",10.41,-9.33,206,"No",0.174760417
"09/28/22",10.41,-9.33,301,"No",0.372625
"09/28/22",10.41,-9.33,302,"No",0.229104167
"09/28/22",10.41,-9.33,303,"No",0.3480625
"09/28/22",10.41,-9.33,304,"No",0.169708333
"09/28/22",10.41,-9.33,305,"No",0.357989583
"09/28/22",10.41,-9.33,306,"No",0.280427083
"09/28/22",10.41,-9.33,401,"No",0.338052083
"09/28/22",10.41,-9.33,402,"No",0.134208333
"09/28/22",10.41,-9.33,403,"No",0.172135417
"09/28/22",10.41,-9.33,404,"Yes",0.2829375
"09/28/22",10.41,-9.33,405,"Yes",0.278239583
"09/28/22",10.41,-9.33,406,"No",0.12696875
"09/28/22",10.41,-9.33,501,"No",0.18184375
"09/28/22",10.41,-9.33,502,"Yes",0.34525
"09/28/22",10.41,-9.33,503,"No",0.270197917
"09/28/22",10.41,-9.33,504,"Yes",0.130770833
"09/28/22",10.41,-9.33,505,"No",0.340145833
"09/28/22",10.41,-9.33,506,"Yes",0.163354167
"09/29/22",10.41,-9.45,306,"Yes",0.308239583
"09/29/22",10.41,-9.45,403,"Yes",0.165072917
"09/29/22",10.41,-9.45,503,"Yes",0.265510417
"09/29/22",10.41,-9.45,505,"Yes",0.343583333
"09/30/22",10.41,-9.54,105,"No",0.107552083
"09/30/22",10.41,-9.54,106,"No",0.2384375
"09/30/22",10.41,-9.54,201,"No",0.172489583
"09/30/22",10.41,-9.54,202,"No",0.221697917
"09/30/22",10.41,-9.54,203,"Yes",0.217364583
"09/30/22",10.41,-9.54,204,"Yes",0.231010417
"09/30/22",10.41,-9.54,205,"No",0.2416875
"09/30/22",10.41,-9.54,206,"Yes",0.1593125
"09/30/22",10.41,-9.54,301,"No",0.3464375
"09/30/22",10.41,-9.54,304,"Yes",0.17621875
"09/30/22",10.41,-9.54,305,"Yes",0.352208333
"09/30/22",10.41,-9.54,306,"Yes",0.353083333
"09/30/22",10.41,-9.54,401,"No",0.303322917
"09/30/22",10.41,-9.54,402,"No",0.132885417
"09/30/22",10.41,-9.54,403,"No",0.173364583
"09/30/22",10.41,-9.54,404,"No",0.28321875
"09/30/22",10.41,-9.54,405,"No",0.279947917
"09/30/22",10.41,-9.54,406,"No",0.125916667
"09/30/22",10.41,-9.54,501,"No",0.17359375
"09/30/22",10.41,-9.54,502,"No",0.341729167
"09/30/22",10.41,-9.54,503,"Yes",0.315760417
"09/30/22",10.41,-9.54,504,"No",0.134572917
"09/30/22",10.41,-9.54,505,"No",0.347604167
"09/30/22",10.41,-9.54,506,"No",0.168447917
